state_fips,state_abbr,place_fips,place_name
30,MT,65537,St. Pierre CDP
30,MT,65575,St. Regis CDP
30,MT,65650,St. Xavier CDP
30,MT,65875,Saltese CDP
30,MT,65950,Sand Coulee CDP
30,MT,66212,Sangrey CDP
30,MT,66250,Santa Rita CDP
30,MT,66317,Sapphire Ridge CDP
30,MT,66550,Savage CDP
30,MT,66925,Scobey city
30,MT,67075,Sedan CDP
30,MT,67150,Seeley Lake CDP
30,MT,67192,Seville Colony CDP
30,MT,67225,Shawmut CDP
30,MT,67450,Shelby city
30,MT,67525,Shepherd CDP
30,MT,67600,Sheridan town
30,MT,67900,Sidney city
30,MT,68050,Silesia CDP
30,MT,68425,Silver Gate CDP
30,MT,68500,Silver Star CDP
30,MT,68575,Simms CDP
30,MT,68985,Sleeping Buffalo CDP
30,MT,69345,Snowslip CDP
30,MT,69475,Somers CDP
30,MT,69680,South Browning CDP
30,MT,69713,South Glastonbury CDP
30,MT,69725,South Hills CDP
30,MT,69900,Spokane Creek CDP
30,MT,70000,Spring Creek Colony CDP
30,MT,70150,Springdale CDP
30,MT,70225,Springdale Colony CDP
30,MT,70375,Springhill CDP
30,MT,70434,Springwater Colony CDP
30,MT,70600,Square Butte CDP
30,MT,70675,Stanford town
30,MT,70825,Starr School CDP
30,MT,71200,Stevensville town
30,MT,71350,Stockett CDP
30,MT,71575,Stryker CDP
30,MT,71800,Sula CDP
30,MT,72175,Sunburst town
30,MT,72305,Sunnybrook Colony CDP
30,MT,72380,Sun Prairie CDP
30,MT,72475,Sun River CDP
30,MT,72625,Superior town
30,MT,72660,Surprise Creek Colony CDP
30,MT,72850,Swan Lake CDP
30,MT,73075,Sweet Grass CDP
30,MT,73165,Sylvanite CDP
30,MT,73675,Terry town
30,MT,73760,The Silos CDP
30,MT,73825,Thompson Falls city
30,MT,73975,Three Forks city
30,MT,74500,Toston CDP
30,MT,74575,Townsend city
30,MT,74650,Tracy CDP
30,MT,74725,Trego CDP
30,MT,74950,Trout Creek CDP
30,MT,75025,Troy city
30,MT,75175,Turah CDP
30,MT,75250,Turner CDP
30,MT,75258,Turner Colony CDP
30,MT,75287,Turtle Lake CDP
30,MT,75475,Twin Bridges town
30,MT,75550,Twin Creeks CDP
30,MT,75590,Twin Hills Colony CDP
30,MT,75700,Twodot CDP
30,MT,75775,Ulm CDP
30,MT,75905,Unionville CDP
30,MT,76075,Utica CDP
30,MT,76225,Valier town
30,MT,76675,Vaughn CDP
30,MT,76900,Victor CDP
30,MT,76975,Vida CDP
30,MT,77125,Virginia City town
30,MT,77650,Walkerville town
30,MT,78143,Warm Spring Creek CDP
30,MT,78775,Weeksville CDP
30,MT,78925,Westby town
30,MT,79075,West Glacier CDP
30,MT,79086,West Glendive CDP
30,MT,79098,West Havre CDP
30,MT,79105,West Kootenai CDP
30,MT,79525,West Yellowstone town
30,MT,79695,Wheatland CDP
30,MT,79825,Whitefish city
30,MT,79900,Whitehall town
30,MT,79935,White Haven CDP
30,MT,80050,White Sulphur Springs city
30,MT,80125,Whitetail CDP
30,MT,80200,Whitewater CDP
30,MT,80275,Whitlash CDP
30,MT,80350,Wibaux town
30,MT,80800,Willow Creek CDP
30,MT,80875,Wilsall CDP
30,MT,80950,Windham CDP
30,MT,80975,Wineglass CDP
30,MT,81025,Winifred town
30,MT,81100,Winnett town
30,MT,81175,Winston CDP
30,MT,81250,Wisdom CDP
30,MT,81325,Wise River CDP
30,MT,81400,Wolf Creek CDP
30,MT,81475,Wolf Point city
30,MT,81700,Woods Bay CDP
30,MT,81925,Worden CDP
30,MT,81980,Wye CDP
30,MT,82075,Wyola CDP
30,MT,82130,Yaak CDP
30,MT,82525,York CDP
30,MT,82635,Zenith Colony CDP
30,MT,82675,Zortman CDP
30,MT,82750,Zurich CDP
31,NE,00205,Abie village
31,NE,00240,Adams village
31,NE,00380,Agnew CDP
31,NE,00415,Ainsworth city
31,NE,00555,Albion city
31,NE,00625,Alda village
31,NE,00730,Alexandria village
31,NE,00870,Allen village
31,NE,00905,Alliance city
31,NE,00975,Alma city
31,NE,01150,Alvo village
31,NE,01220,Ames CDP
31,NE,01290,Amherst village
31,NE,01465,Anoka village
31,NE,01500,Anselmo village
31,NE,01535,Ansley village
31,NE,01780,Arapahoe city
31,NE,01850,Arcadia village
31,NE,01920,Archer CDP
31,NE,01990,Arlington village
31,NE,02095,Arnold village
31,NE,02200,Arthur village
31,NE,02305,Ashland city
31,NE,02375,Ashton village
31,NE,02480,Aten CDP
31,NE,02550,Atkinson city
31,NE,02620,Atlanta village
31,NE,02655,Auburn city
31,NE,02690,Aurora city
31,NE,02795,Avoca village
31,NE,02830,Axtell village
31,NE,02865,Ayr village
31,NE,03005,Bancroft village
31,NE,03040,Barada village
31,NE,03075,Barneston village
31,NE,03145,Bartlett village
31,NE,03180,Bartley village
31,NE,03215,Bassett city
31,NE,03250,Battle Creek city
31,NE,03285,Bayard city
31,NE,03355,Bazile Mills village
31,NE,03377,Beacon View CDP
31,NE,03390,Beatrice city
31,NE,03495,Beaver City city
31,NE,03530,Beaver Crossing village
31,NE,03546,Beaver Lake CDP
31,NE,03600,Bee village
31,NE,03635,Beemer village
31,NE,03775,Belden village
31,NE,03810,Belgrade village
31,NE,03950,Bellevue city
31,NE,04020,Bellwood village
31,NE,04055,Belmar CDP
31,NE,04160,Belvidere village
31,NE,04195,Benedict village
31,NE,04230,Benkelman city
31,NE,04300,Bennet village
31,NE,04405,Bennington city
31,NE,04545,Berea CDP
31,NE,04615,Bertrand village
31,NE,04650,Berwyn village
31,NE,04895,Big Springs village
31,NE,05140,Bladen village
31,NE,05350,Blair city
31,NE,05455,Bloomfield city
31,NE,05490,Bloomington village
31,NE,05560,Blue Hill city
31,NE,05630,Blue Springs city
31,NE,05980,Bow Valley CDP
31,NE,06015,Boys Town village
31,NE,06050,Bradshaw village
31,NE,06085,Brady village
31,NE,06120,Brainard village
31,NE,06260,Brewster village
31,NE,06295,Bridgeport city
31,NE,06400,Bristow village
31,NE,06470,Broadwater village
31,NE,06505,Brock village
31,NE,06610,Broken Bow city
31,NE,06680,Brownlee CDP
31,NE,06750,Brownville village
31,NE,06785,Brule village
31,NE,06820,Bruning village
31,NE,06855,Bruno village
31,NE,06890,Brunswick village
31,NE,06945,Buccaneer Bay CDP
31,NE,07065,Burchard village
31,NE,07205,Burr village
31,NE,07310,Burton village
31,NE,07345,Burwell city
31,NE,07415,Bushnell village
31,NE,07485,Butte village
31,NE,07555,Byron village
31,NE,07625,Cairo village
31,NE,07660,Callaway village
31,NE,07730,Cambridge city
31,NE,07870,Campbell village
31,NE,07975,Carleton village
31,NE,08010,Carroll village
31,NE,08150,Cedar Bluffs village
31,NE,08185,Cedar Creek village
31,NE,08220,Cedar Rapids village
31,NE,08360,Center village
31,NE,08535,Central City city
31,NE,08570,Ceresco village
31,NE,08605,Chadron city
31,NE,08640,Chalco CDP
31,NE,08675,Chambers village
31,NE,08745,Champion CDP
31,NE,08780,Chapman village
31,NE,08885,Chappell city
31,NE,08990,Cheney CDP
31,NE,09095,Chester village
31,NE,09165,Clarks village
31,NE,09200,Clarkson city
31,NE,09270,Clatonia village
31,NE,09375,Clay Center city
31,NE,09445,Clearwater village
31,NE,09655,Clinton village
31,NE,09760,Cody village
31,NE,09865,Coleridge village
31,NE,10005,Colon village
31,NE,10110,Columbus city
31,NE,10180,Comstock village
31,NE,10250,Concord village
31,NE,10390,Cook village
31,NE,10495,Cordova village
31,NE,10600,Cornlea village
31,NE,10635,Cortland village
31,NE,10740,Cotesfield village
31,NE,10985,Cowles village
31,NE,11020,Cozad city
31,NE,11055,Crab Orchard village
31,NE,11090,Craig village
31,NE,11195,Crawford city
31,NE,11230,Creighton city
31,NE,11300,Creston village
31,NE,11370,Crete city
31,NE,11440,Crofton city
31,NE,11475,Crookston village
31,NE,11615,Culbertson village
31,NE,11825,Curtis city
31,NE,11860,Cushing village
31,NE,12000,Dakota City city
31,NE,12070,Dalton village
31,NE,12105,Danbury village
31,NE,12140,Dannebrog village
31,NE,12245,Davenport village
31,NE,12280,Davey village
31,NE,12315,David City city
31,NE,12420,Dawson village
31,NE,12455,Daykin village
31,NE,12525,Decatur village
31,NE,12770,Denton village
31,NE,12840,Deshler city
31,NE,12945,Deweese village
31,NE,13015,De Witt village
31,NE,13085,Diller village
31,NE,13190,Dix village
31,NE,13225,Dixon village
31,NE,13295,Dodge village
31,NE,13365,Doniphan village
31,NE,13435,Dorchester village
31,NE,13505,Douglas village
31,NE,13750,Du Bois village
31,NE,13855,Dunbar village
31,NE,13890,Duncan village
31,NE,13960,Dunning village
31,NE,14065,Dwight village
31,NE,14100,Eagle village
31,NE,14380,Eddyville village
31,NE,14450,Edgar city
31,NE,14520,Edison village
31,NE,14555,Elba village
31,NE,14730,Elgin city
31,NE,14975,Elk Creek village
31,NE,15360,Elm Creek village
31,NE,15430,Elmwood village
31,NE,15500,Elsie village
31,NE,15570,Elwood village
31,NE,15605,Elyria village
31,NE,15675,Emerald CDP
31,NE,15710,Emerson village
31,NE,15815,Emmet village
31,NE,15885,Enders CDP
31,NE,15920,Endicott village
31,NE,16025,Ericson village
31,NE,16165,Eustis village
31,NE,16270,Ewing village
31,NE,16340,Exeter village
31,NE,16410,Fairbury city
31,NE,16445,Fairfield city
31,NE,16550,Fairmont village
31,NE,16655,Falls City city
31,NE,16725,Farnam village
31,NE,16760,Farwell village
31,NE,16830,Filley village
31,NE,16935,Firth village
31,NE,17040,Fontanelle CDP
31,NE,17110,Fordyce village
31,NE,17145,Fort Calhoun city
31,NE,17320,Foster village
31,NE,17530,Franklin city
31,NE,17670,Fremont city
31,NE,17775,Friend city
31,NE,17810,Fullerton city
31,NE,17880,Funk village
31,NE,17950,Gandy village
31,NE,18230,Garland village
31,NE,18300,Garrison village
31,NE,18405,Geneva city
31,NE,18475,Genoa city
31,NE,18580,Gering city
31,NE,18615,Gibbon city
31,NE,18720,Gilead village
31,NE,18825,Giltner village
31,NE,19070,Glenvil village
31,NE,19160,Glenwood CDP
31,NE,19245,Goehner village
31,NE,19350,Gordon city
31,NE,19385,Gothenburg city
31,NE,19455,Grafton village
31,NE,19595,Grand Island city
31,NE,19910,Grant city
31,NE,20050,Greeley Center village
31,NE,20190,Greenwood village
31,NE,20225,Gresham village
31,NE,20260,Gretna city
31,NE,20295,Gross village
31,NE,20365,Guide Rock village
31,NE,20435,Gurley village
31,NE,20470,Hadar village
31,NE,20540,Haigler village
31,NE,20610,Hallam village
31,NE,20680,Halsey village
31,NE,20750,Hamlet village
31,NE,20785,Hampton village
31,NE,20960,Harbine village
31,NE,20995,Hardy village
31,NE,21030,Harrisburg CDP
31,NE,21240,Harrison village
31,NE,21275,Hartington city
31,NE,21345,Harvard city
31,NE,21415,Hastings city
31,NE,21660,Hayes Center village
31,NE,21730,Hay Springs village
31,NE,21765,Hazard village
31,NE,21835,Heartwell village
31,NE,21905,Hebron city
31,NE,22045,Hemingford village
31,NE,22080,Henderson city
31,NE,22115,Hendley village
31,NE,22150,Henry village
31,NE,22185,Herman village
31,NE,22290,Hershey village
31,NE,22325,Hickman city
31,NE,22430,Hildreth village
31,NE,22605,Holbrook village
31,NE,22640,Holdrege city
31,NE,22780,Holmesville CDP
31,NE,22815,Holstein village
31,NE,22920,Homer village
31,NE,23025,Hooper city
31,NE,23200,Hordville village
31,NE,23235,Hoskins village
31,NE,23270,Howard City (Boelus) village
31,NE,23340,Howells village
31,NE,23375,Hubbard village
31,NE,23410,Hubbell village
31,NE,23445,Humboldt city
31,NE,23480,Humphrey city
31,NE,23550,Huntley village
31,NE,23655,Hyannis village
31,NE,23690,Imperial city
31,NE,23725,Inavale CDP
31,NE,23830,Indianola city
31,NE,23970,Inglewood village
31,NE,24005,Inland CDP
31,NE,24075,Inman village
31,NE,24285,Ithaca village
31,NE,24355,Jackson village
31,NE,24530,Jansen village
31,NE,24670,Johnson village
31,NE,24740,Johnstown village
31,NE,24915,Julian village
31,NE,24950,Juniata village
31,NE,25055,Kearney city
31,NE,25160,Kenesaw village
31,NE,25230,Kennard village
31,NE,25335,Keystone CDP
31,NE,25405,Kilgore village
31,NE,25475,Kimball city
31,NE,25510,King Lake CDP
31,NE,25720,Kramer CDP
31,NE,26150,Lakeview CDP
31,NE,26156,Lake Waconda CDP
31,NE,26175,Lamar village
31,NE,26315,La Platte CDP
31,NE,26350,Laurel city
31,NE,26385,La Vista city
31,NE,26420,Lawrence village
31,NE,26455,Lebanon village
31,NE,26560,Leigh village
31,NE,26595,Lemoyne CDP
31,NE,26630,Leshara village
31,NE,26805,Lewellen village
31,NE,26875,Lewiston village
31,NE,26910,Lexington city
31,NE,26980,Liberty village
31,NE,28000,Lincoln city
31,NE,28105,Lindsay village
31,NE,28140,Lindy CDP
31,NE,28165,Linoma Beach CDP
31,NE,28245,Linwood village
31,NE,28315,Lisco CDP
31,NE,28350,Litchfield village
31,NE,28420,Lodgepole village
31,NE,29050,Long Pine city
31,NE,29085,Loomis village
31,NE,29120,Lorenzo CDP
31,NE,29155,Loretto CDP
31,NE,29175,Lorton village
31,NE,29260,Louisville city
31,NE,29470,Loup City city
31,NE,29645,Lushton village
31,NE,29715,Lyman village
31,NE,29750,Lynch village
31,NE,29855,Lyons city
31,NE,29925,McCook city
31,NE,29960,McCool Junction village
31,NE,30030,McGrew village
31,NE,30065,McLean village
31,NE,30170,Macy CDP
31,NE,30240,Madison city
31,NE,30275,Madrid village
31,NE,30310,Magnet village
31,NE,30345,Malcolm village
31,NE,30380,Malmo village
31,NE,30415,Manley village
31,NE,30730,Marquette village
31,NE,30835,Martell CDP
31,NE,30905,Martin CDP
31,NE,30940,Martinsburg village
31,NE,31045,Maskell village
31,NE,31115,Mason City village
31,NE,31150,Max CDP
31,NE,31220,Maxwell village
31,NE,31325,Maywood village
31,NE,31395,Mead village
31,NE,31465,Meadow Grove village
31,NE,31570,Melbeta village
31,NE,31605,Melia CDP
31,NE,31640,Memphis village
31,NE,31780,Merna village
31,NE,31815,Merriman village
31,NE,32060,Milford city
31,NE,32130,Miller village
31,NE,32200,Milligan village
31,NE,32305,Minatare city
31,NE,32340,Minden city
31,NE,32410,Mitchell city
31,NE,32550,Monowi village
31,NE,32585,Monroe village
31,NE,32760,Moorefield village
31,NE,32830,Morrill village
31,NE,32865,Morse Bluff village
31,NE,33250,Mullen village
31,NE,33320,Murdock village
31,NE,33425,Murray village
31,NE,33530,Naper village
31,NE,33565,Naponee village
31,NE,33705,Nebraska City city
31,NE,33740,Nehawka village
31,NE,33775,Neligh city
31,NE,33880,Nelson city
31,NE,33950,Nemaha village
31,NE,33985,Nenzel village
31,NE,34090,Newcastle village
31,NE,34230,Newman Grove city
31,NE,34265,Newport village
31,NE,34300,Nickerson village
31,NE,34370,Niobrara village
31,NE,34545,Nora village
31,NE,34615,Norfolk city
31,NE,34650,Norman village
31,NE,34720,North Bend city
31,NE,34825,North Loup village
31,NE,35000,North Platte city
31,NE,35245,Oak village
31,NE,35385,Oakdale village
31,NE,35490,Oakland city
31,NE,35560,Obert village
31,NE,35665,Oconto village
31,NE,35700,Octavia village
31,NE,35735,Odell village
31,NE,35770,Odessa CDP
31,NE,35875,Offutt AFB CDP
31,NE,35980,Ogallala city
31,NE,36015,Ohiowa village
31,NE,37000,Omaha city
31,NE,37105,O'Neill city
31,NE,37140,Ong village
31,NE,37210,Orchard village
31,NE,37280,Ord city
31,NE,37420,Orleans village
31,NE,37525,Osceola city
31,NE,37560,Oshkosh city
31,NE,37595,Osmond city
31,NE,37630,Otoe village
31,NE,37735,Overland CDP
31,NE,37770,Overton village
31,NE,37910,Oxford village
31,NE,38085,Page village
31,NE,38130,Palisade village
31,NE,38160,Palmer village
31,NE,38190,Palmyra village
31,NE,38225,Panama village
31,NE,38295,Papillion city
31,NE,38365,Parks CDP
31,NE,38575,Pawnee City city
31,NE,38610,Paxton village
31,NE,38750,Pender village
31,NE,38960,Peru city
31,NE,38995,Petersburg village
31,NE,39030,Phillips village
31,NE,39065,Pickrell village
31,NE,39100,Pierce city
31,NE,39135,Pilger village
31,NE,39170,Plainview city
31,NE,39310,Platte Center village
31,NE,39345,Plattsmouth city
31,NE,39380,Pleasant Dale village
31,NE,39450,Pleasanton village
31,NE,39590,Plymouth village
31,NE,39660,Polk village
31,NE,39695,Ponca city
31,NE,39835,Poole CDP
31,NE,39870,Potter village
31,NE,39975,Prague village
31,NE,40255,Prairie Home CDP
31,NE,40325,Preston CDP
31,NE,40360,Primrose village
31,NE,40395,Princeton CDP
31,NE,40430,Prosser village
31,NE,40535,Raeville CDP
31,NE,40570,Ragan village
31,NE,40605,Ralston city
31,NE,40675,Randolph city
31,NE,40710,Ravenna city
31,NE,40780,Raymond village
31,NE,40920,Red Cloud city
31,NE,41130,Republican City village
31,NE,41235,Reynolds village
31,NE,41340,Richfield CDP
31,NE,41375,Richland village
31,NE,41480,Rising City village
31,NE,41515,Riverdale village
31,NE,41760,Riverton village
31,NE,41830,Roca village
31,NE,42075,Rockville village
31,NE,42145,Rogers village
31,NE,42250,Rosalie village
31,NE,42285,Roscoe CDP
31,NE,42355,Roseland village
31,NE,42495,Royal village
31,NE,42670,Rulo village
31,NE,42775,Rushville city
31,NE,42810,Ruskin village
31,NE,43055,St. Edward city
31,NE,43090,St. Helena village
31,NE,43160,St. Libory CDP
31,NE,43265,St. Paul city
31,NE,43370,Salem village
31,NE,43475,Santee village
31,NE,43650,Sarben CDP
31,NE,43685,Sargent city
31,NE,43755,Saronville village
31,NE,44035,Schuyler city
31,NE,44070,Scotia village
31,NE,44245,Scottsbluff city
31,NE,44280,Scribner city
31,NE,44385,Seneca CDP
31,NE,44420,Seward city
31,NE,44595,Shelby village
31,NE,44700,Shelton village
31,NE,45085,Shickley village
31,NE,45190,Sholes village
31,NE,45225,Shubert village
31,NE,45295,Sidney city
31,NE,45400,Silver Creek village
31,NE,45575,Smithfield village
31,NE,45610,Snyder village
31,NE,45680,South Bend village
31,NE,46030,South Sioux City city
31,NE,46135,Spalding village
31,NE,46275,Spencer village
31,NE,46380,Sprague village
31,NE,46520,Springfield city
31,NE,46625,Springview village
31,NE,46695,Stamford village
31,NE,46800,Stanton city
31,NE,46835,Staplehurst village
31,NE,46870,Stapleton village
31,NE,47010,Steele City village
31,NE,47080,Steinauer village
31,NE,47115,Stella village
31,NE,47150,Sterling village
31,NE,47220,Stockham village
31,NE,47290,Stockville village
31,NE,47360,Strang village
31,NE,47395,Stratton village
31,NE,47465,Stromsburg city
31,NE,47500,Stuart village
31,NE,47675,Sumner village
31,NE,47745,Sunol CDP
31,NE,47815,Superior city
31,NE,47850,Surprise village
31,NE,47920,Sutherland village
31,NE,47955,Sutton city
31,NE,48060,Swanton village
31,NE,48235,Syracuse city
31,NE,48270,Table Rock village
31,NE,48305,Talmage village
31,NE,48340,Tamora CDP
31,NE,48410,Tarnov village
31,NE,48445,Taylor village
31,NE,48480,Tecumseh city
31,NE,48515,Tekamah city
31,NE,48585,Terrytown city
31,NE,48690,Thayer village
31,NE,48760,Thedford village
31,NE,48900,Thurston village
31,NE,48935,Tilden city
31,NE,49005,Tobias village
31,NE,49145,Trenton village
31,NE,49285,Trumbull village
31,NE,49320,Tryon CDP
31,NE,49425,Uehling village
31,NE,49460,Ulysses village
31,NE,49530,Unadilla village
31,NE,49635,Union village
31,NE,49880,Upland village
31,NE,49915,Utica village
31,NE,49950,Valentine city
31,NE,50020,Valley city
31,NE,50125,Valparaiso village
31,NE,50230,Venango village
31,NE,50265,Venice CDP
31,NE,50335,Verdel village
31,NE,50370,Verdigre village
31,NE,50510,Verdon village
31,NE,50790,Virginia village
31,NE,50895,Waco village
31,NE,50965,Wahoo city
31,NE,51070,Wakefield city
31,NE,51175,Wallace village
31,NE,51245,Walthill village
31,NE,51280,Walton CDP
31,NE,51350,Wann CDP
31,NE,51595,Washington village
31,NE,51630,Waterbury village
31,NE,51665,Waterloo village
31,NE,51700,Wauneta village
31,NE,51735,Wausa village
31,NE,51770,Waverly city
31,NE,51840,Wayne city
31,NE,52015,Weeping Water city
31,NE,52085,Wellfleet village
31,NE,52295,Western village
31,NE,52330,Westerville CDP
31,NE,52540,Weston village
31,NE,52575,West Point city
31,NE,52855,White Clay CDP
31,NE,52925,Whitney village
31,NE,52960,Wilber city
31,NE,52995,Wilcox village
31,NE,53205,Willow Island CDP
31,NE,53240,Wilsonville village
31,NE,53275,Winnebago village
31,NE,53345,Winnetoon village
31,NE,53380,Winside village
31,NE,53415,Winslow village
31,NE,53450,Wisner city
31,NE,53520,Wolbach village
31,NE,53555,Wood Lake village
31,NE,53575,Woodland Hills CDP
31,NE,53580,Woodland Park CDP
31,NE,53660,Wood River city
31,NE,53835,Wymore city
31,NE,53905,Wynot village
31,NE,54020,Yankee Hill CDP
31,NE,54045,York city
31,NE,54115,Yutan city
32,NV,00500,Alamo CDP
32,NV,01000,Amargosa Valley CDP
32,NV,03700,Austin CDP
32,NV,04100,Baker CDP
32,NV,04900,Battle Mountain CDP
32,NV,05100,Beatty CDP
32,NV,05125,Beaverdam CDP
32,NV,05275,Bennett Springs CDP
32,NV,05700,Blue Diamond CDP
32,NV,06500,Boulder City city
32,NV,08100,Bunkerville CDP
32,NV,08500,Caliente city
32,NV,08600,Cal-Nev-Ari CDP
32,NV,08900,Carlin city
32,NV,09700,Carson City
32,NV,10200,Carter Springs CDP
32,NV,14090,Cold Springs CDP
32,NV,16300,Crescent Valley CDP
32,NV,16700,Crystal Bay CDP
32,NV,17500,Dayton CDP
32,NV,18500,Denio CDP
32,NV,19150,Double Spring CDP
32,NV,19800,Dry Valley CDP
32,NV,20700,Dyer CDP
32,NV,21520,East Valley CDP
32,NV,22500,Elko city
32,NV,23500,Ely city
32,NV,23700,Empire CDP
32,NV,23770,Enterprise CDP
32,NV,23900,Eureka CDP
32,NV,24100,Fallon city
32,NV,24500,Fallon Station CDP
32,NV,24900,Fernley city
32,NV,25000,Fish Springs CDP
32,NV,25490,Fort McDermitt CDP
32,NV,25900,Gabbs CDP
32,NV,26300,Gardnerville CDP
32,NV,26500,Gardnerville Ranchos CDP
32,NV,27100,Genoa CDP
32,NV,27300,Gerlach CDP
32,NV,27900,Glenbrook CDP
32,NV,28500,Golconda CDP
32,NV,28860,Golden Valley CDP
32,NV,28900,Goldfield CDP
32,NV,29500,Goodsprings CDP
32,NV,30220,Grass Valley CDP
32,NV,31300,Hawthorne CDP
32,NV,31900,Henderson city
32,NV,32900,Hiko CDP
32,NV,34100,Humboldt River Ranch CDP
32,NV,34700,Imlay CDP
32,NV,35100,Incline Village CDP
32,NV,35275,Indian Hills CDP
32,NV,35300,Indian Springs CDP
32,NV,36500,Jackpot CDP
32,NV,37190,Johnson Lane CDP
32,NV,38000,Kingsbury CDP
32,NV,38100,Kingston CDP
32,NV,39100,Lakeridge CDP
32,NV,39300,Lamoille CDP
32,NV,40000,Las Vegas city
32,NV,41000,Laughlin CDP
32,NV,41800,Lemmon Valley CDP
32,NV,42350,Logan Creek CDP
32,NV,43000,Lovelock city
32,NV,43400,Lund CDP
32,NV,44000,McDermitt CDP
32,NV,44200,McGill CDP
32,NV,46000,Mesquite city
32,NV,46800,Mina CDP
32,NV,47000,Minden CDP
32,NV,47840,Moapa Town CDP
32,NV,47880,Moapa Valley CDP
32,NV,48000,Mogul CDP
32,NV,48400,Montello CDP
32,NV,49200,Mountain City CDP
32,NV,49310,Mount Charleston CDP
32,NV,49425,Mount Wilson CDP
32,NV,50400,Nellis AFB CDP
32,NV,50600,Nelson CDP
32,NV,51200,Nixon CDP
32,NV,51800,North Las Vegas city
32,NV,52200,Oasis CDP
32,NV,53000,Orovada CDP
32,NV,53200,Osino CDP
32,NV,53600,Owyhee CDP
32,NV,53800,Pahrump CDP
32,NV,54200,Panaca CDP
32,NV,54600,Paradise CDP
32,NV,55400,Paradise Valley CDP
32,NV,57400,Pioche CDP
32,NV,58000,Preston CDP
32,NV,58820,Rachel CDP
32,NV,60600,Reno city
32,NV,62170,Round Hill Village CDP
32,NV,63450,Ruhenstroth CDP
32,NV,63800,Ruth CDP
32,NV,64600,Sandy Valley CDP
32,NV,65400,Schurz CDP
32,NV,65600,Searchlight CDP
32,NV,66800,Silver City CDP
32,NV,67000,Silver Peak CDP
32,NV,67200,Silver Springs CDP
32,NV,67600,Skyland CDP
32,NV,68050,Smith Valley CDP
32,NV,68350,Spanish Springs CDP
32,NV,68400,Sparks city
32,NV,68550,Spring Creek CDP
32,NV,68585,Spring Valley CDP
32,NV,68800,Stagecoach CDP
32,NV,69200,Stateline CDP
32,NV,70900,Summerlin South CDP
32,NV,71400,Sunrise Manor CDP
32,NV,71600,Sun Valley CDP
32,NV,71800,Sutcliffe CDP
32,NV,73600,Tonopah CDP
32,NV,74200,Topaz Lake CDP
32,NV,74400,Topaz Ranch Estates CDP
32,NV,76400,Unionville CDP
32,NV,77200,Ursine CDP
32,NV,78200,Valmy CDP
32,NV,79400,Verdi CDP
32,NV,80000,Virginia City CDP
32,NV,81000,Wadsworth CDP
32,NV,81100,Walker Lake CDP
32,NV,82250,Washoe Valley CDP
32,NV,83000,Wells city
32,NV,83730,West Wendover city
32,NV,83800,Whitney CDP
32,NV,84600,Winchester CDP
32,NV,84800,Winnemucca city
32,NV,85400,Yerington city
32,NV,86200,Zephyr Cove CDP
33,NH,00980,Alton CDP
33,NH,01220,Amherst CDP
33,NH,01620,Antrim CDP
33,NH,01940,Ashland CDP
33,NH,03620,Bartlett CDP
33,NH,04660,Belmont CDP
33,NH,04820,Bennington CDP
33,NH,05140,Berlin city
33,NH,05380,Bethlehem CDP
33,NH,06020,Blodgett Landing CDP
33,NH,06900,Bradford CDP
33,NH,07620,Bristol CDP
33,NH,08900,Canaan CDP
33,NH,10820,Center Ossipee CDP
33,NH,10900,Center Sandwich CDP
33,NH,11300,Charlestown CDP
33,NH,12900,Claremont city
33,NH,13700,Colebrook CDP
33,NH,14200,Concord city
33,NH,14340,Contoocook CDP
33,NH,14580,Conway CDP
33,NH,17860,Derry CDP
33,NH,18820,Dover city
33,NH,19620,Durham CDP
33,NH,21780,East Merrimack CDP
33,NH,24260,Enfield CDP
33,NH,24580,Epping CDP
33,NH,25300,Exeter CDP
33,NH,25940,Farmington CDP
33,NH,27060,Francestown CDP
33,NH,27380,Franklin city
33,NH,29780,Goffstown CDP
33,NH,30180,Gorham CDP
33,NH,31860,Greenville CDP
33,NH,32260,Groveton CDP
33,NH,32980,Hampton CDP
33,NH,33140,Hampton Beach CDP
33,NH,33620,Hancock CDP
33,NH,33780,Hanover CDP
33,NH,35460,Henniker CDP
33,NH,36020,Hillsborough CDP
33,NH,36580,Hinsdale CDP
33,NH,37220,Hooksett CDP
33,NH,37860,Hudson CDP
33,NH,38420,Jaffrey CDP
33,NH,39300,Keene city
33,NH,40120,Klondike Corner CDP
33,NH,40180,Laconia city
33,NH,40340,Lancaster CDP
33,NH,41300,Lebanon city
33,NH,41780,Lincoln CDP
33,NH,41940,Lisbon CDP
33,NH,42500,Littleton CDP
33,NH,43140,Londonderry CDP
33,NH,43300,Loudon CDP
33,NH,45140,Manchester city
33,NH,45380,Marlborough CDP
33,NH,46980,Melvin Village CDP
33,NH,47060,Meredith CDP
33,NH,47940,Milford CDP
33,NH,48580,Milton CDP
33,NH,48740,Milton Mills CDP
33,NH,49600,Mountain Lakes CDP
33,NH,50260,Nashua city
33,NH,50660,New Boston CDP
33,NH,51300,Newfields CDP
33,NH,51460,New Hampton CDP
33,NH,52020,New London CDP
33,NH,52260,Newmarket CDP
33,NH,52500,Newport CDP
33,NH,53860,North Conway CDP
33,NH,54740,North Haverhill CDP
33,NH,56420,North Walpole CDP
33,NH,57220,North Woodstock CDP
33,NH,60500,Peterborough CDP
